id_wine,rating,num_reviews,price,body,acidity,id_rating
22,4.7,303,774.4,5.0,3.0,1960
25,4.7,303,774.4,5.0,3.0,1961
29,4.7,303,774.4,5.0,3.0,1962
30,4.7,303,774.4,5.0,3.0,1963
32,4.7,303,774.4,5.0,3.0,1964
63,4.7,303,774.4,5.0,3.0,1965
68,4.7,303,774.4,5.0,3.0,1966
72,4.7,303,774.4,5.0,3.0,1967
78,4.7,303,774.4,5.0,3.0,1968
97,4.7,303,774.4,5.0,3.0,1969
102,4.7,303,774.4,5.0,3.0,1970
107,4.7,303,774.4,5.0,3.0,1971
118,4.7,303,774.4,5.0,3.0,1972
125,4.7,303,774.4,5.0,3.0,1973
129,4.7,303,774.4,5.0,3.0,1974
223,4.7,303,774.4,5.0,3.0,1975
240,4.7,303,774.4,5.0,3.0,1976
307,4.7,303,774.4,5.0,3.0,1977
79,4.7,300,84.95,5.0,3.0,1978
176,4.7,300,84.95,5.0,3.0,1979
385,4.7,300,84.95,5.0,3.0,1980
510,4.7,300,84.95,5.0,3.0,1981
23,4.7,295,940.0,5.0,3.0,1982
37,4.7,295,940.0,5.0,3.0,1983
80,4.7,295,940.0,5.0,3.0,1984
83,4.7,295,940.0,5.0,3.0,1985
84,4.7,295,940.0,5.0,3.0,1986
96,4.7,295,940.0,5.0,3.0,1987
98,4.7,295,940.0,5.0,3.0,1988
177,4.7,295,940.0,5.0,3.0,1989
179,4.7,295,940.0,5.0,3.0,1990
182,4.7,295,940.0,5.0,3.0,1991
185,4.7,295,940.0,5.0,3.0,1992
188,4.7,295,940.0,5.0,3.0,1993
196,4.7,295,940.0,5.0,3.0,1994
202,4.7,295,940.0,5.0,3.0,1995
231,4.7,295,940.0,5.0,3.0,1996
245,4.7,295,940.0,5.0,3.0,1997
290,4.7,295,940.0,5.0,3.0,1998
3,4.7,292,812.63,5.0,3.0,1999
4,4.7,292,812.63,5.0,3.0,2000
5,4.7,292,812.63,5.0,3.0,2001
6,4.7,292,812.63,5.0,3.0,2002
7,4.7,292,812.63,5.0,3.0,2003
8,4.7,292,812.63,5.0,3.0,2004
10,4.7,292,812.63,5.0,3.0,2005
14,4.7,292,812.63,5.0,3.0,2006
17,4.7,292,812.63,5.0,3.0,2007
26,4.7,292,812.63,5.0,3.0,2008
50,4.7,292,812.63,5.0,3.0,2009
51,4.7,292,812.63,5.0,3.0,2010
52,4.7,292,812.63,5.0,3.0,2011
53,4.7,292,812.63,5.0,3.0,2012
55,4.7,292,812.63,5.0,3.0,2013
56,4.7,292,812.63,5.0,3.0,2014
57,4.7,292,812.63,5.0,3.0,2015
60,4.7,292,812.63,5.0,3.0,2016
61,4.7,292,812.63,5.0,3.0,2017
62,4.7,292,812.63,5.0,3.0,2018
64,4.7,292,812.63,5.0,3.0,2019
66,4.7,292,812.63,5.0,3.0,2020
67,4.7,292,812.63,5.0,3.0,2021
77,4.7,292,812.63,5.0,3.0,2022
81,4.7,292,812.63,5.0,3.0,2023
88,4.7,292,812.63,5.0,3.0,2024
92,4.7,292,812.63,5.0,3.0,2025
94,4.7,292,812.63,5.0,3.0,2026
95,4.7,292,812.63,5.0,3.0,2027
99,4.7,292,812.63,5.0,3.0,2028
110,4.7,292,812.63,5.0,3.0,2029
112,4.7,292,812.63,5.0,3.0,2030
114,4.7,292,812.63,5.0,3.0,2031
120,4.7,292,812.63,5.0,3.0,2032
193,4.7,292,812.63,5.0,3.0,2033
209,4.7,292,812.63,5.0,3.0,2034
229,4.7,292,812.63,5.0,3.0,2035
235,4.7,292,812.63,5.0,3.0,2036
248,4.7,292,812.63,5.0,3.0,2037
286,4.7,292,812.63,5.0,3.0,2038
540,4.7,292,812.63,5.0,3.0,2039
82,4.7,291,116.54,5.0,3.0,2040
174,4.7,291,116.54,5.0,3.0,2041
181,4.7,291,116.54,5.0,3.0,2042
200,4.7,291,116.54,5.0,3.0,2043
745,4.7,291,116.54,5.0,3.0,2044
963,4.7,291,116.54,5.0,3.0,2045
23,4.7,285,1500.0,5.0,3.0,2046
37,4.7,285,1500.0,5.0,3.0,2047
80,4.7,285,1500.0,5.0,3.0,2048
83,4.7,285,1500.0,5.0,3.0,2049
84,4.7,285,1500.0,5.0,3.0,2050
96,4.7,285,1500.0,5.0,3.0,2051
98,4.7,285,1500.0,5.0,3.0,2052
177,4.7,285,1500.0,5.0,3.0,2053
179,4.7,285,1500.0,5.0,3.0,2054
182,4.7,285,1500.0,5.0,3.0,2055
185,4.7,285,1500.0,5.0,3.0,2056
188,4.7,285,1500.0,5.0,3.0,2057
196,4.7,285,1500.0,5.0,3.0,2058
202,4.7,285,1500.0,5.0,3.0,2059
231,4.7,285,1500.0,5.0,3.0,2060
245,4.7,285,1500.0,5.0,3.0,2061
290,4.7,285,1500.0,5.0,3.0,2062
23,4.7,280,1190.0,5.0,3.0,2063
37,4.7,280,1190.0,5.0,3.0,2064
80,4.7,280,1190.0,5.0,3.0,2065
83,4.7,280,1190.0,5.0,3.0,2066
84,4.7,280,1190.0,5.0,3.0,2067
96,4.7,280,1190.0,5.0,3.0,2068
98,4.7,280,1190.0,5.0,3.0,2069
177,4.7,280,1190.0,5.0,3.0,2070
179,4.7,280,1190.0,5.0,3.0,2071
182,4.7,280,1190.0,5.0,3.0,2072
185,4.7,280,1190.0,5.0,3.0,2073
188,4.7,280,1190.0,5.0,3.0,2074
196,4.7,280,1190.0,5.0,3.0,2075
202,4.7,280,1190.0,5.0,3.0,2076
231,4.7,280,1190.0,5.0,3.0,2077
245,4.7,280,1190.0,5.0,3.0,2078
290,4.7,280,1190.0,5.0,3.0,2079
19,4.7,268,154.85,4.0,3.0,2080
70,4.7,268,154.85,4.0,3.0,2081
71,4.7,268,154.85,4.0,3.0,2082
74,4.7,268,154.85,4.0,3.0,2083
75,4.7,268,154.85,4.0,3.0,2084
85,4.7,268,154.85,4.0,3.0,2085
123,4.7,268,154.85,4.0,3.0,2086
86,4.7,264,135.0,5.0,3.0,2087
140,4.7,264,135.0,5.0,3.0,2088
224,4.7,264,135.0,5.0,3.0,2089
87,4.7,256,63.75,5.0,3.0,2090
493,4.7,256,63.75,5.0,3.0,2091
3,4.7,254,827.94,5.0,3.0,2092
4,4.7,254,827.94,5.0,3.0,2093
5,4.7,254,827.94,5.0,3.0,2094
6,4.7,254,827.94,5.0,3.0,2095
7,4.7,254,827.94,5.0,3.0,2096
8,4.7,254,827.94,5.0,3.0,2097
10,4.7,254,827.94,5.0,3.0,2098
14,4.7,254,827.94,5.0,3.0,2099
17,4.7,254,827.94,5.0,3.0,2100
26,4.7,254,827.94,5.0,3.0,2101
50,4.7,254,827.94,5.0,3.0,2102
51,4.7,254,827.94,5.0,3.0,2103
52,4.7,254,827.94,5.0,3.0,2104
53,4.7,254,827.94,5.0,3.0,2105
55,4.7,254,827.94,5.0,3.0,2106
56,4.7,254,827.94,5.0,3.0,2107
57,4.7,254,827.94,5.0,3.0,2108
60,4.7,254,827.94,5.0,3.0,2109
61,4.7,254,827.94,5.0,3.0,2110
62,4.7,254,827.94,5.0,3.0,2111
64,4.7,254,827.94,5.0,3.0,2112
66,4.7,254,827.94,5.0,3.0,2113
67,4.7,254,827.94,5.0,3.0,2114
77,4.7,254,827.94,5.0,3.0,2115
81,4.7,254,827.94,5.0,3.0,2116
88,4.7,254,827.94,5.0,3.0,2117
92,4.7,254,827.94,5.0,3.0,2118
94,4.7,254,827.94,5.0,3.0,2119
95,4.7,254,827.94,5.0,3.0,2120
99,4.7,254,827.94,5.0,3.0,2121
110,4.7,254,827.94,5.0,3.0,2122
112,4.7,254,827.94,5.0,3.0,2123
114,4.7,254,827.94,5.0,3.0,2124
120,4.7,254,827.94,5.0,3.0,2125
193,4.7,254,827.94,5.0,3.0,2126
209,4.7,254,827.94,5.0,3.0,2127
229,4.7,254,827.94,5.0,3.0,2128
235,4.7,254,827.94,5.0,3.0,2129
248,4.7,254,827.94,5.0,3.0,2130
286,4.7,254,827.94,5.0,3.0,2131
540,4.7,254,827.94,5.0,3.0,2132
89,4.7,251,66.07,4.0,2.0,2133
147,4.7,251,66.07,4.0,2.0,2134
183,4.7,251,66.07,4.0,2.0,2135
184,4.7,251,66.07,4.0,2.0,2136
225,4.7,251,66.07,4.0,2.0,2137
90,4.7,243,213.9,4.0,3.0,2138
113,4.7,243,213.9,4.0,3.0,2139
191,4.7,243,213.9,4.0,3.0,2140
210,4.7,243,213.9,4.0,3.0,2141
217,4.7,243,213.9,4.0,3.0,2142
511,4.7,243,213.9,4.0,3.0,2143
91,4.7,240,234.9,4.0,3.0,2144
221,4.7,240,234.9,4.0,3.0,2145
3,4.7,225,2087.25,5.0,3.0,2146
4,4.7,225,2087.25,5.0,3.0,2147
5,4.7,225,2087.25,5.0,3.0,2148
6,4.7,225,2087.25,5.0,3.0,2149
7,4.7,225,2087.25,5.0,3.0,2150
8,4.7,225,2087.25,5.0,3.0,2151
10,4.7,225,2087.25,5.0,3.0,2152
14,4.7,225,2087.25,5.0,3.0,2153
17,4.7,225,2087.25,5.0,3.0,2154
26,4.7,225,2087.25,5.0,3.0,2155
50,4.7,225,2087.25,5.0,3.0,2156
51,4.7,225,2087.25,5.0,3.0,2157
52,4.7,225,2087.25,5.0,3.0,2158
53,4.7,225,2087.25,5.0,3.0,2159
55,4.7,225,2087.25,5.0,3.0,2160
56,4.7,225,2087.25,5.0,3.0,2161
57,4.7,225,2087.25,5.0,3.0,2162
60,4.7,225,2087.25,5.0,3.0,2163
61,4.7,225,2087.25,5.0,3.0,2164
62,4.7,225,2087.25,5.0,3.0,2165
64,4.7,225,2087.25,5.0,3.0,2166
66,4.7,225,2087.25,5.0,3.0,2167
67,4.7,225,2087.25,5.0,3.0,2168
77,4.7,225,2087.25,5.0,3.0,2169
81,4.7,225,2087.25,5.0,3.0,2170
88,4.7,225,2087.25,5.0,3.0,2171
92,4.7,225,2087.25,5.0,3.0,2172
94,4.7,225,2087.25,5.0,3.0,2173
95,4.7,225,2087.25,5.0,3.0,2174
99,4.7,225,2087.25,5.0,3.0,2175
110,4.7,225,2087.25,5.0,3.0,2176
112,4.7,225,2087.25,5.0,3.0,2177
114,4.7,225,2087.25,5.0,3.0,2178
120,4.7,225,2087.25,5.0,3.0,2179
193,4.7,225,2087.25,5.0,3.0,2180
209,4.7,225,2087.25,5.0,3.0,2181
229,4.7,225,2087.25,5.0,3.0,2182
235,4.7,225,2087.25,5.0,3.0,2183
248,4.7,225,2087.25,5.0,3.0,2184
286,4.7,225,2087.25,5.0,3.0,2185
540,4.7,225,2087.25,5.0,3.0,2186
76,4.7,220,89.9,4.0,3.0,2187
93,4.7,220,89.9,4.0,3.0,2188
137,4.7,220,89.9,4.0,3.0,2189
186,4.7,220,89.9,4.0,3.0,2190
3,4.7,214,1384.54,5.0,3.0,2191
4,4.7,214,1384.54,5.0,3.0,2192
5,4.7,214,1384.54,5.0,3.0,2193
6,4.7,214,1384.54,5.0,3.0,2194
7,4.7,214,1384.54,5.0,3.0,2195
8,4.7,214,1384.54,5.0,3.0,2196
10,4.7,214,1384.54,5.0,3.0,2197
14,4.7,214,1384.54,5.0,3.0,2198
17,4.7,214,1384.54,5.0,3.0,2199
26,4.7,214,1384.54,5.0,3.0,2200
50,4.7,214,1384.54,5.0,3.0,2201
51,4.7,214,1384.54,5.0,3.0,2202
52,4.7,214,1384.54,5.0,3.0,2203
53,4.7,214,1384.54,5.0,3.0,2204
55,4.7,214,1384.54,5.0,3.0,2205
56,4.7,214,1384.54,5.0,3.0,2206
57,4.7,214,1384.54,5.0,3.0,2207
60,4.7,214,1384.54,5.0,3.0,2208
61,4.7,214,1384.54,5.0,3.0,2209
62,4.7,214,1384.54,5.0,3.0,2210
64,4.7,214,1384.54,5.0,3.0,2211
66,4.7,214,1384.54,5.0,3.0,2212
67,4.7,214,1384.54,5.0,3.0,2213
77,4.7,214,1384.54,5.0,3.0,2214
81,4.7,214,1384.54,5.0,3.0,2215
88,4.7,214,1384.54,5.0,3.0,2216
92,4.7,214,1384.54,5.0,3.0,2217
94,4.7,214,1384.54,5.0,3.0,2218
95,4.7,214,1384.54,5.0,3.0,2219
99,4.7,214,1384.54,5.0,3.0,2220
110,4.7,214,1384.54,5.0,3.0,2221
112,4.7,214,1384.54,5.0,3.0,2222
114,4.7,214,1384.54,5.0,3.0,2223
120,4.7,214,1384.54,5.0,3.0,2224
193,4.7,214,1384.54,5.0,3.0,2225
209,4.7,214,1384.54,5.0,3.0,2226
229,4.7,214,1384.54,5.0,3.0,2227
235,4.7,214,1384.54,5.0,3.0,2228
248,4.7,214,1384.54,5.0,3.0,2229
286,4.7,214,1384.54,5.0,3.0,2230
540,4.7,214,1384.54,5.0,3.0,2231
3,4.7,205,820.98,5.0,3.0,2232
4,4.7,205,820.98,5.0,3.0,2233
5,4.7,205,820.98,5.0,3.0,2234
6,4.7,205,820.98,5.0,3.0,2235
7,4.7,205,820.98,5.0,3.0,2236
8,4.7,205,820.98,5.0,3.0,2237
10,4.7,205,820.98,5.0,3.0,2238
14,4.7,205,820.98,5.0,3.0,2239
17,4.7,205,820.98,5.0,3.0,2240
26,4.7,205,820.98,5.0,3.0,2241
50,4.7,205,820.98,5.0,3.0,2242
51,4.7,205,820.98,5.0,3.0,2243
52,4.7,205,820.98,5.0,3.0,2244
53,4.7,205,820.98,5.0,3.0,2245
55,4.7,205,820.98,5.0,3.0,2246
56,4.7,205,820.98,5.0,3.0,2247
57,4.7,205,820.98,5.0,3.0,2248
60,4.7,205,820.98,5.0,3.0,2249
61,4.7,205,820.98,5.0,3.0,2250
62,4.7,205,820.98,5.0,3.0,2251
64,4.7,205,820.98,5.0,3.0,2252
66,4.7,205,820.98,5.0,3.0,2253
67,4.7,205,820.98,5.0,3.0,2254
77,4.7,205,820.98,5.0,3.0,2255
81,4.7,205,820.98,5.0,3.0,2256
88,4.7,205,820.98,5.0,3.0,2257
92,4.7,205,820.98,5.0,3.0,2258
94,4.7,205,820.98,5.0,3.0,2259
95,4.7,205,820.98,5.0,3.0,2260
99,4.7,205,820.98,5.0,3.0,2261
110,4.7,205,820.98,5.0,3.0,2262
112,4.7,205,820.98,5.0,3.0,2263
114,4.7,205,820.98,5.0,3.0,2264
120,4.7,205,820.98,5.0,3.0,2265
193,4.7,205,820.98,5.0,3.0,2266
209,4.7,205,820.98,5.0,3.0,2267
229,4.7,205,820.98,5.0,3.0,2268
235,4.7,205,820.98,5.0,3.0,2269
248,4.7,205,820.98,5.0,3.0,2270
286,4.7,205,820.98,5.0,3.0,2271
540,4.7,205,820.98,5.0,3.0,2272
23,4.7,203,1250.0,5.0,3.0,2273
37,4.7,203,1250.0,5.0,3.0,2274
80,4.7,203,1250.0,5.0,3.0,2275
83,4.7,203,1250.0,5.0,3.0,2276
84,4.7,203,1250.0,5.0,3.0,2277
96,4.7,203,1250.0,5.0,3.0,2278
98,4.7,203,1250.0,5.0,3.0,2279
177,4.7,203,1250.0,5.0,3.0,2280
179,4.7,203,1250.0,5.0,3.0,2281
182,4.7,203,1250.0,5.0,3.0,2282
185,4.7,203,1250.0,5.0,3.0,2283
188,4.7,203,1250.0,5.0,3.0,2284
196,4.7,203,1250.0,5.0,3.0,2285
202,4.7,203,1250.0,5.0,3.0,2286
231,4.7,203,1250.0,5.0,3.0,2287
245,4.7,203,1250.0,5.0,3.0,2288
290,4.7,203,1250.0,5.0,3.0,2289
9,4.7,196,1500.0,5.0,3.0,2290
11,4.7,196,1500.0,5.0,3.0,2291
13,4.7,196,1500.0,5.0,3.0,2292
18,4.7,196,1500.0,5.0,3.0,2293
20,4.7,196,1500.0,5.0,3.0,2294
22,4.7,196,1500.0,5.0,3.0,2295
25,4.7,196,1500.0,5.0,3.0,2296
29,4.7,196,1500.0,5.0,3.0,2297
30,4.7,196,1500.0,5.0,3.0,2298
32,4.7,196,1500.0,5.0,3.0,2299
63,4.7,196,1500.0,5.0,3.0,2300
68,4.7,196,1500.0,5.0,3.0,2301
72,4.7,196,1500.0,5.0,3.0,2302
78,4.7,196,1500.0,5.0,3.0,2303
97,4.7,196,1500.0,5.0,3.0,2304
102,4.7,196,1500.0,5.0,3.0,2305
107,4.7,196,1500.0,5.0,3.0,2306
118,4.7,196,1500.0,5.0,3.0,2307
125,4.7,196,1500.0,5.0,3.0,2308
129,4.7,196,1500.0,5.0,3.0,2309
223,4.7,196,1500.0,5.0,3.0,2310
240,4.7,196,1500.0,5.0,3.0,2311
307,4.7,196,1500.0,5.0,3.0,2312
23,4.7,184,1715.18,5.0,3.0,2313
37,4.7,184,1715.18,5.0,3.0,2314
80,4.7,184,1715.18,5.0,3.0,2315
83,4.7,184,1715.18,5.0,3.0,2316
84,4.7,184,1715.18,5.0,3.0,2317
96,4.7,184,1715.18,5.0,3.0,2318
98,4.7,184,1715.18,5.0,3.0,2319
177,4.7,184,1715.18,5.0,3.0,2320
179,4.7,184,1715.18,5.0,3.0,2321
182,4.7,184,1715.18,5.0,3.0,2322
185,4.7,184,1715.18,5.0,3.0,2323
188,4.7,184,1715.18,5.0,3.0,2324
196,4.7,184,1715.18,5.0,3.0,2325
202,4.7,184,1715.18,5.0,3.0,2326
231,4.7,184,1715.18,5.0,3.0,2327
245,4.7,184,1715.18,5.0,3.0,2328
290,4.7,184,1715.18,5.0,3.0,2329
3,4.7,173,932.3,5.0,3.0,2330
4,4.7,173,932.3,5.0,3.0,2331
5,4.7,173,932.3,5.0,3.0,2332
6,4.7,173,932.3,5.0,3.0,2333
7,4.7,173,932.3,5.0,3.0,2334
8,4.7,173,932.3,5.0,3.0,2335
10,4.7,173,932.3,5.0,3.0,2336
14,4.7,173,932.3,5.0,3.0,2337
17,4.7,173,932.3,5.0,3.0,2338
26,4.7,173,932.3,5.0,3.0,2339
50,4.7,173,932.3,5.0,3.0,2340
51,4.7,173,932.3,5.0,3.0,2341
52,4.7,173,932.3,5.0,3.0,2342
53,4.7,173,932.3,5.0,3.0,2343
55,4.7,173,932.3,5.0,3.0,2344
56,4.7,173,932.3,5.0,3.0,2345
57,4.7,173,932.3,5.0,3.0,2346
60,4.7,173,932.3,5.0,3.0,2347
61,4.7,173,932.3,5.0,3.0,2348
62,4.7,173,932.3,5.0,3.0,2349
64,4.7,173,932.3,5.0,3.0,2350
66,4.7,173,932.3,5.0,3.0,2351
67,4.7,173,932.3,5.0,3.0,2352
77,4.7,173,932.3,5.0,3.0,2353
81,4.7,173,932.3,5.0,3.0,2354
88,4.7,173,932.3,5.0,3.0,2355
92,4.7,173,932.3,5.0,3.0,2356
94,4.7,173,932.3,5.0,3.0,2357
95,4.7,173,932.3,5.0,3.0,2358
99,4.7,173,932.3,5.0,3.0,2359
110,4.7,173,932.3,5.0,3.0,2360
112,4.7,173,932.3,5.0,3.0,2361
114,4.7,173,932.3,5.0,3.0,2362
120,4.7,173,932.3,5.0,3.0,2363
193,4.7,173,932.3,5.0,3.0,2364
209,4.7,173,932.3,5.0,3.0,2365
229,4.7,173,932.3,5.0,3.0,2366
235,4.7,173,932.3,5.0,3.0,2367
248,4.7,173,932.3,5.0,3.0,2368
286,4.7,173,932.3,5.0,3.0,2369
540,4.7,173,932.3,5.0,3.0,2370
28,4.7,171,1372.14,4.0,3.0,2371
39,4.7,171,1372.14,4.0,3.0,2372
42,4.7,171,1372.14,4.0,3.0,2373
46,4.7,171,1372.14,4.0,3.0,2374
100,4.7,171,1372.14,4.0,3.0,2375
105,4.7,171,1372.14,4.0,3.0,2376
122,4.7,171,1372.14,4.0,3.0,2377
126,4.7,171,1372.14,4.0,3.0,2378
153,4.7,171,1372.14,4.0,3.0,2379
206,4.7,171,1372.14,4.0,3.0,2380
212,4.7,171,1372.14,4.0,3.0,2381
226,4.7,171,1372.14,4.0,3.0,2382
232,4.7,171,1372.14,4.0,3.0,2383
271,4.7,171,1372.14,4.0,3.0,2384
276,4.7,171,1372.14,4.0,3.0,2385
324,4.7,171,1372.14,4.0,3.0,2386
334,4.7,171,1372.14,4.0,3.0,2387
562,4.7,171,1372.14,4.0,3.0,2388
101,4.7,137,78.9,5.0,3.0,2389
211,4.7,137,78.9,5.0,3.0,2390
573,4.7,137,78.9,5.0,3.0,2391
9,4.7,136,660.96,5.0,3.0,2392
11,4.7,136,660.96,5.0,3.0,2393
13,4.7,136,660.96,5.0,3.0,2394
18,4.7,136,660.96,5.0,3.0,2395
20,4.7,136,660.96,5.0,3.0,2396
22,4.7,136,660.96,5.0,3.0,2397
25,4.7,136,660.96,5.0,3.0,2398
29,4.7,136,660.96,5.0,3.0,2399
30,4.7,136,660.96,5.0,3.0,2400
32,4.7,136,660.96,5.0,3.0,2401
63,4.7,136,660.96,5.0,3.0,2402
68,4.7,136,660.96,5.0,3.0,2403
72,4.7,136,660.96,5.0,3.0,2404
78,4.7,136,660.96,5.0,3.0,2405
97,4.7,136,660.96,5.0,3.0,2406
102,4.7,136,660.96,5.0,3.0,2407
107,4.7,136,660.96,5.0,3.0,2408
118,4.7,136,660.96,5.0,3.0,2409
125,4.7,136,660.96,5.0,3.0,2410
129,4.7,136,660.96,5.0,3.0,2411
223,4.7,136,660.96,5.0,3.0,2412
240,4.7,136,660.96,5.0,3.0,2413
307,4.7,136,660.96,5.0,3.0,2414
103,4.7,134,154.0,5.0,3.0,2415
131,4.7,134,154.0,5.0,3.0,2416
199,4.7,134,154.0,5.0,3.0,2417
204,4.7,134,154.0,5.0,3.0,2418
251,4.7,134,154.0,5.0,3.0,2419
479,4.7,134,154.0,5.0,3.0,2420
47,4.7,133,134.89,5.0,3.0,2421
48,4.7,133,134.89,5.0,3.0,2422
49,4.7,133,134.89,5.0,3.0,2423
54,4.7,133,134.89,5.0,3.0,2424
58,4.7,133,134.89,5.0,3.0,2425
59,4.7,133,134.89,5.0,3.0,2426
104,4.7,133,134.89,5.0,3.0,2427
155,4.7,133,134.89,5.0,3.0,2428
156,4.7,133,134.89,5.0,3.0,2429
157,4.7,133,134.89,5.0,3.0,2430
158,4.7,133,134.89,5.0,3.0,2431
159,4.7,133,134.89,5.0,3.0,2432
160,4.7,133,134.89,5.0,3.0,2433
166,4.7,133,134.89,5.0,3.0,2434
169,4.7,133,134.89,5.0,3.0,2435
170,4.7,133,134.89,5.0,3.0,2436
175,4.7,133,134.89,5.0,3.0,2437
201,4.7,133,134.89,5.0,3.0,2438
214,4.7,133,134.89,5.0,3.0,2439
216,4.7,133,134.89,5.0,3.0,2440
258,4.7,133,134.89,5.0,3.0,2441
269,4.7,133,134.89,5.0,3.0,2442
294,4.7,133,134.89,5.0,3.0,2443
368,4.7,133,134.89,5.0,3.0,2444
400,4.7,133,134.89,5.0,3.0,2445
426,4.7,133,134.89,5.0,3.0,2446
473,4.7,133,134.89,5.0,3.0,2447
581,4.7,133,134.89,5.0,3.0,2448
596,4.7,133,134.89,5.0,3.0,2449
726,4.7,133,134.89,5.0,3.0,2450
908,4.7,133,134.89,5.0,3.0,2451
28,4.7,132,1422.96,4.0,3.0,2452
39,4.7,132,1422.96,4.0,3.0,2453
42,4.7,132,1422.96,4.0,3.0,2454
46,4.7,132,1422.96,4.0,3.0,2455
100,4.7,132,1422.96,4.0,3.0,2456
105,4.7,132,1422.96,4.0,3.0,2457
122,4.7,132,1422.96,4.0,3.0,2458
126,4.7,132,1422.96,4.0,3.0,2459
153,4.7,132,1422.96,4.0,3.0,2460
206,4.7,132,1422.96,4.0,3.0,2461
212,4.7,132,1422.96,4.0,3.0,2462
226,4.7,132,1422.96,4.0,3.0,2463
232,4.7,132,1422.96,4.0,3.0,2464
271,4.7,132,1422.96,4.0,3.0,2465
276,4.7,132,1422.96,4.0,3.0,2466
324,4.7,132,1422.96,4.0,3.0,2467
334,4.7,132,1422.96,4.0,3.0,2468
562,4.7,132,1422.96,4.0,3.0,2469
106,4.7,131,207.11,5.0,3.0,2470
115,4.7,131,207.11,5.0,3.0,2471
171,4.7,131,207.11,5.0,3.0,2472
172,4.7,131,207.11,5.0,3.0,2473
213,4.7,131,207.11,5.0,3.0,2474
384,4.7,131,207.11,5.0,3.0,2475
412,4.7,131,207.11,5.0,3.0,2476
1017,4.7,131,207.11,5.0,3.0,2477
9,4.7,131,340.49,5.0,3.0,2478
11,4.7,131,340.49,5.0,3.0,2479
13,4.7,131,340.49,5.0,3.0,2480
18,4.7,131,340.49,5.0,3.0,2481
20,4.7,131,340.49,5.0,3.0,2482
22,4.7,131,340.49,5.0,3.0,2483
25,4.7,131,340.49,5.0,3.0,2484
29,4.7,131,340.49,5.0,3.0,2485
30,4.7,131,340.49,5.0,3.0,2486
32,4.7,131,340.49,5.0,3.0,2487
63,4.7,131,340.49,5.0,3.0,2488
68,4.7,131,340.49,5.0,3.0,2489
72,4.7,131,340.49,5.0,3.0,2490
78,4.7,131,340.49,5.0,3.0,2491
97,4.7,131,340.49,5.0,3.0,2492
102,4.7,131,340.49,5.0,3.0,2493
107,4.7,131,340.49,5.0,3.0,2494
118,4.7,131,340.49,5.0,3.0,2495
125,4.7,131,340.49,5.0,3.0,2496
129,4.7,131,340.49,5.0,3.0,2497
223,4.7,131,340.49,5.0,3.0,2498
240,4.7,131,340.49,5.0,3.0,2499
307,4.7,131,340.49,5.0,3.0,2500
108,4.7,127,317.63,5.0,3.0,2501
264,4.7,127,317.63,5.0,3.0,2502
306,4.7,127,317.63,5.0,3.0,2503
109,4.7,123,108.9,5.0,3.0,2504
244,4.7,123,108.9,5.0,3.0,2505
280,4.7,123,108.9,5.0,3.0,2506
780,4.7,123,108.9,5.0,3.0,2507
3,4.7,118,700.0,5.0,3.0,2508
4,4.7,118,700.0,5.0,3.0,2509
5,4.7,118,700.0,5.0,3.0,2510
6,4.7,118,700.0,5.0,3.0,2511
7,4.7,118,700.0,5.0,3.0,2512
8,4.7,118,700.0,5.0,3.0,2513
10,4.7,118,700.0,5.0,3.0,2514
14,4.7,118,700.0,5.0,3.0,2515
17,4.7,118,700.0,5.0,3.0,2516
26,4.7,118,700.0,5.0,3.0,2517
50,4.7,118,700.0,5.0,3.0,2518
51,4.7,118,700.0,5.0,3.0,2519
52,4.7,118,700.0,5.0,3.0,2520
53,4.7,118,700.0,5.0,3.0,2521
55,4.7,118,700.0,5.0,3.0,2522
56,4.7,118,700.0,5.0,3.0,2523
57,4.7,118,700.0,5.0,3.0,2524
60,4.7,118,700.0,5.0,3.0,2525
61,4.7,118,700.0,5.0,3.0,2526
62,4.7,118,700.0,5.0,3.0,2527
64,4.7,118,700.0,5.0,3.0,2528
66,4.7,118,700.0,5.0,3.0,2529
67,4.7,118,700.0,5.0,3.0,2530
77,4.7,118,700.0,5.0,3.0,2531
81,4.7,118,700.0,5.0,3.0,2532
88,4.7,118,700.0,5.0,3.0,2533
92,4.7,118,700.0,5.0,3.0,2534
94,4.7,118,700.0,5.0,3.0,2535
95,4.7,118,700.0,5.0,3.0,2536
99,4.7,118,700.0,5.0,3.0,2537
110,4.7,118,700.0,5.0,3.0,2538
112,4.7,118,700.0,5.0,3.0,2539
114,4.7,118,700.0,5.0,3.0,2540
120,4.7,118,700.0,5.0,3.0,2541
193,4.7,118,700.0,5.0,3.0,2542
209,4.7,118,700.0,5.0,3.0,2543
229,4.7,118,700.0,5.0,3.0,2544
235,4.7,118,700.0,5.0,3.0,2545
248,4.7,118,700.0,5.0,3.0,2546
286,4.7,118,700.0,5.0,3.0,2547
540,4.7,118,700.0,5.0,3.0,2548
15,4.7,117,185.0,5.0,1.0,2549
24,4.7,117,185.0,5.0,1.0,2550
33,4.7,117,185.0,5.0,1.0,2551
111,4.7,117,185.0,5.0,1.0,2552
139,4.7,117,185.0,5.0,1.0,2553
1009,4.7,117,185.0,5.0,1.0,2554
3,4.7,116,911.43,5.0,3.0,2555
4,4.7,116,911.43,5.0,3.0,2556
5,4.7,116,911.43,5.0,3.0,2557
