187,4.6,313
188,4.6,304
189,4.6,293
190,4.6,286
191,4.6,274
192,4.6,244
193,4.6,242
194,4.6,231
195,4.6,225
196,4.6,222
197,4.6,218
198,4.6,214
199,4.6,211
200,4.6,205
201,4.6,202
202,4.6,200
203,4.6,197
204,4.6,186
205,4.6,176
206,4.6,172
207,4.6,169
208,4.6,165
209,4.6,165
210,4.6,164
211,4.6,160
212,4.6,159
213,4.6,157
214,4.6,157
215,4.6,153
216,4.6,150
217,4.6,147
218,4.6,146
219,4.6,145
220,4.6,143
221,4.6,143
222,4.6,142
223,4.6,139
224,4.6,136
225,4.6,136
226,4.6,135
227,4.6,133
228,4.6,131
229,4.6,128
230,4.6,127
231,4.6,124
232,4.6,124
233,4.6,123
234,4.6,123
235,4.6,122
236,4.6,122
237,4.6,122
238,4.6,116
239,4.6,115
240,4.6,114
241,4.6,113
242,4.6,113
243,4.6,112
244,4.6,111
245,4.6,111
246,4.6,107
247,4.6,105
248,4.6,105
249,4.6,102
250,4.6,100
251,4.6,99
252,4.6,98
253,4.6,97
254,4.6,95
255,4.6,94
256,4.6,93
257,4.6,91
258,4.6,90
259,4.6,87
260,4.6,86
261,4.6,85
262,4.6,85
263,4.6,84
264,4.6,83
265,4.6,80
266,4.6,79
267,4.6,75
268,4.6,74
269,4.6,72
270,4.6,70
271,4.6,70
272,4.6,69
273,4.6,66
274,4.6,66
275,4.6,65
276,4.6,65
277,4.6,64
278,4.6,63
279,4.6,63
280,4.6,60
281,4.6,60
282,4.6,59
283,4.6,59
284,4.6,58
285,4.6,58
286,4.6,58
287,4.6,57
288,4.6,53
289,4.6,53
290,4.6,51
291,4.6,51
292,4.6,50
293,4.6,49
294,4.6,48
295,4.6,47
296,4.6,47
297,4.6,47
298,4.6,46
299,4.6,46
300,4.6,46
301,4.6,45
302,4.6,45
303,4.6,45
304,4.6,44
305,4.6,43
306,4.6,42
307,4.6,42
308,4.6,41
309,4.6,41
310,4.6,41
311,4.6,41
312,4.6,40
313,4.6,39
314,4.6,39
315,4.6,39
316,4.6,38
317,4.6,38
318,4.6,38
319,4.6,37
320,4.6,36
321,4.6,35
322,4.6,34
323,4.6,34
324,4.6,33
325,4.6,33
326,4.6,33
327,4.6,32
328,4.6,32
329,4.6,32
330,4.6,30
331,4.6,30
332,4.6,30
333,4.6,30
334,4.6,29
335,4.6,29
336,4.6,28
337,4.6,28
338,4.6,28
339,4.6,28
340,4.6,28
341,4.6,28
342,4.6,27
343,4.6,27
344,4.6,27
345,4.6,26
346,4.6,25
347,4.6,25
348,4.6,25
349,4.6,25
350,4.5,7529
351,4.5,7435
352,4.5,7237
353,4.5,5863
354,4.5,5372
355,4.5,5365
356,4.5,4979
357,4.5,4935
358,4.5,4411
359,4.5,3521
360,4.5,3443
361,4.5,3148
362,4.5,3118
363,4.5,2887
364,4.5,2858
365,4.5,2712
366,4.5,2710
367,4.5,2551
368,4.5,2530
369,4.5,2228
370,4.5,2220
371,4.5,2207
372,4.5,2144
373,4.5,1910
374,4.5,1864
375,4.5,1520
376,4.5,1503
377,4.5,1393
378,4.5,1346
379,4.5,1345
380,4.5,1236
381,4.5,1192
382,4.5,1163
383,4.5,1148
384,4.5,1094
385,4.5,1089
386,4.5,1014
387,4.5,1012
388,4.5,990
389,4.5,961
390,4.5,955
391,4.5,854
392,4.5,838
393,4.5,813
394,4.5,729
395,4.5,719
396,4.5,666
397,4.5,642
398,4.5,629
399,4.5,595
400,4.5,574
401,4.5,550
402,4.5,529
403,4.5,529
404,4.5,505
405,4.5,503
406,4.5,501
407,4.5,500
408,4.5,499
409,4.5,493
410,4.5,488
411,4.5,477
412,4.5,469
413,4.5,462
414,4.5,420
415,4.5,406
416,4.5,384
417,4.5,365
418,4.5,353
419,4.5,336
420,4.5,322
421,4.5,318
422,4.5,316
423,4.5,301
424,4.5,297
425,4.5,292
426,4.5,286
427,4.5,264
428,4.5,261
429,4.5,249
430,4.5,246
431,4.5,230
432,4.5,229
433,4.5,229
434,4.5,226
435,4.5,222
436,4.5,221
437,4.5,218
438,4.5,217
439,4.5,214
440,4.5,213
441,4.5,213
442,4.5,207
443,4.5,205
444,4.5,203
445,4.5,201
446,4.5,197
447,4.5,196
448,4.5,194
449,4.5,194
450,4.5,190
451,4.5,189
452,4.5,189
453,4.5,189
454,4.5,188
455,4.5,187
456,4.5,186
457,4.5,186
458,4.5,184
459,4.5,178
460,4.5,174
461,4.5,173
462,4.5,171
463,4.5,170
464,4.5,165
465,4.5,163
466,4.5,162
467,4.5,161
468,4.5,156
469,4.5,154
470,4.5,147
471,4.5,144
472,4.5,142
473,4.5,141
474,4.5,141
475,4.5,140
476,4.5,140
477,4.5,137
478,4.5,134
479,4.5,134
480,4.5,132
481,4.5,132
482,4.5,128
483,4.5,128
484,4.5,126
485,4.5,121
486,4.5,121
487,4.5,117
488,4.5,115
489,4.5,115
490,4.5,113
491,4.5,113
492,4.5,110
493,4.5,107
494,4.5,106
495,4.5,104
496,4.5,104
497,4.5,103
498,4.5,103
499,4.5,103
500,4.5,103
501,4.5,104
502,4.5,102
503,4.5,102
504,4.5,99
505,4.5,99
506,4.5,97
507,4.5,97
508,4.5,96
509,4.5,95
510,4.5,94
511,4.5,92
512,4.5,88
513,4.5,88
514,4.5,87
515,4.5,82
516,4.5,81
517,4.5,81
518,4.5,81
519,4.5,81
520,4.5,81
521,4.5,81
522,4.5,82
523,4.5,80
524,4.5,79
525,4.5,78
526,4.5,78
527,4.5,76
528,4.5,75
529,4.5,75
530,4.5,75
531,4.5,74
532,4.5,73
533,4.5,73
534,4.5,74
535,4.5,72
536,4.5,72
537,4.5,71
538,4.5,71
539,4.5,70
540,4.5,69
541,4.5,69
542,4.5,69
543,4.5,66
544,4.5,66
545,4.5,66
546,4.5,66
547,4.5,65
548,4.5,61
549,4.5,61
550,4.5,61
551,4.5,60
552,4.5,60
553,4.5,59
554,4.5,59
555,4.5,58
556,4.5,57
557,4.5,57
558,4.5,56
559,4.5,55
560,4.5,54
561,4.5,54
562,4.5,53
563,4.5,53
564,4.5,53
565,4.5,52
566,4.5,51
567,4.5,51
568,4.5,50
569,4.5,49
570,4.5,49
571,4.5,48
572,4.5,47
573,4.5,49
574,4.5,46
575,4.5,46
576,4.5,46
577,4.5,45
578,4.5,44
579,4.5,44
580,4.5,43
581,4.5,43
582,4.5,43
583,4.5,42
584,4.5,42
585,4.5,42
586,4.5,42
587,4.5,41
588,4.5,40
589,4.5,39
590,4.5,38
591,4.5,38
592,4.5,37
593,4.5,37
594,4.5,37
595,4.5,36
596,4.5,36
597,4.5,36
598,4.5,35
599,4.5,34
600,4.5,33
601,4.5,33
602,4.5,32
603,4.5,32
604,4.5,32
605,4.5,32
606,4.5,32
607,4.5,32
608,4.5,32
609,4.5,31
610,4.5,31
611,4.5,31
612,4.5,30
613,4.5,30
614,4.5,30
615,4.5,30
616,4.5,29
617,4.5,29
618,4.5,29
619,4.5,29
620,4.5,28
621,4.5,28
622,4.5,28
623,4.5,28
624,4.5,27
625,4.5,27
626,4.5,27
627,4.4,27
628,4.5,26
629,4.5,26
630,4.5,26
631,4.5,25
632,4.4,6395
633,4.4,5732
634,4.4,5614
635,4.4,5204
636,4.4,5109
637,4.4,4851
638,4.4,4625
639,4.4,4357
640,4.4,4121
641,4.4,3589
642,4.4,3456
643,4.4,3406
644,4.4,3327
645,4.4,3197
646,4.4,3095
647,4.4,3093
648,4.4,3089
649,4.4,2546
650,4.4,2418
651,4.4,2370
652,4.4,2228
653,4.4,2133
654,4.4,2080
655,4.4,2053
656,4.4,1993
657,4.4,1949
658,4.4,1948
659,4.4,1943
660,4.4,1853
661,4.4,1842
662,4.4,1777
663,4.4,1701
664,4.4,1561
665,4.4,1519
666,4.4,1514
667,4.4,1475
668,4.4,1463
669,4.4,1438
670,4.4,1372
671,4.4,1339
672,4.4,1326
673,4.4,1269
674,4.4,1266
675,4.4,1255
676,4.4,1226
677,4.4,1172
678,4.4,1166
679,4.4,1158
680,4.4,1121
681,4.4,1104
682,4.4,1098
683,4.4,1087
684,4.4,1069
685,4.4,1064
686,4.4,1048
687,4.4,1047
688,4.4,1039
689,4.4,1040
690,4.4,1018
691,4.4,995
692,4.4,966
693,4.4,941
694,4.4,927
695,4.4,925
696,4.4,915
697,4.4,852
698,4.4,827
699,4.4,825
700,4.4,812
701,4.4,809
702,4.4,799
703,4.4,798
704,4.4,787
705,4.4,783
706,4.4,778
707,4.4,746
708,4.4,726
709,4.4,695
710,4.4,683
711,4.4,681
712,4.4,667
713,4.4,664
714,4.4,639
715,4.4,624
716,4.4,618
717,4.4,617
718,4.4,609
719,4.4,581
720,4.4,575
721,4.4,561
722,4.4,560
723,4.4,550
724,4.4,550
725,4.4,542
726,4.4,527
727,4.4,527
728,4.4,523
729,4.4,516
730,4.4,514
731,4.4,512
732,4.4,506
733,4.4,499
734,4.4,498
735,4.4,495
736,4.4,485
737,4.4,481
738,4.4,471
739,4.4,450
740,4.4,443
741,4.4,442
742,4.4,436
743,4.4,421
744,4.4,414
745,4.4,412
746,4.4,406
747,4.4,389
748,4.4,389
749,4.4,376
750,4.4,367
751,4.4,363
752,4.4,360
753,4.4,351
754,4.4,349
755,4.4,343
756,4.4,336
757,4.4,334
758,4.4,333
759,4.4,328
760,4.4,319
761,4.4,316
762,4.4,313
763,4.4,309
764,4.4,306
765,4.4,305
766,4.4,298
767,4.4,296
768,4.4,296
769,4.4,293
770,4.4,292
771,4.4,269
772,4.4,269
773,4.4,267
774,4.4,267
775,4.4,262
776,4.4,259
777,4.4,258
778,4.4,252
779,4.4,249
780,4.4,245
781,4.4,243
782,4.4,241
783,4.4,239
784,4.4,236
785,4.4,234
786,4.4,233
787,4.4,225
788,4.4,224
789,4.4,222
790,4.4,220
791,4.4,219
792,4.4,218
793,4.4,217
794,4.4,215
795,4.4,208
796,4.4,207
797,4.4,206
798,4.4,204
799,4.4,201
800,4.4,201
801,4.4,200
802,4.4,196
803,4.4,195
804,4.4,194
805,4.4,189
806,4.4,187
807,4.4,185
808,4.4,180
809,4.4,177
810,4.4,173
811,4.4,172
812,4.4,172
813,4.4,172
814,4.4,169
815,4.4,168
816,4.4,168
817,4.4,166
818,4.4,165
819,4.4,165
820,4.4,164
821,4.4,164
822,4.4,162
823,4.4,162
824,4.4,161
825,4.4,160
826,4.4,159
827,4.4,159
828,4.4,159
829,4.4,158
830,4.4,158
831,4.4,155
832,4.4,155
833,4.4,154
834,4.4,152
835,4.4,151
836,4.4,150
837,4.4,149
838,4.4,148
839,4.4,147
840,4.4,146
841,4.4,145
842,4.4,143
843,4.4,142
844,4.4,141
845,4.4,141
846,4.4,142
847,4.4,136
848,4.4,135
849,4.4,134
850,4.4,134
851,4.4,134
852,4.4,131
853,4.4,130
854,4.4,130
855,4.4,128
856,4.4,128
857,4.4,127
858,4.4,126
859,4.4,123
860,4.4,123
861,4.4,122
862,4.4,122
863,4.4,122
864,4.4,120
865,4.4,119
866,4.4,119
867,4.4,117
868,4.4,117
869,4.4,116
870,4.4,115
871,4.4,114
872,4.4,114
873,4.4,113
874,4.4,112
875,4.4,112
876,4.4,109
877,4.4,109
878,4.4,108
879,4.4,106
880,4.4,106
881,4.4,106
882,4.4,106
883,4.4,105
884,4.4,104
885,4.4,102
886,4.4,102
887,4.4,101
888,4.4,101
889,4.4,100
890,4.4,99
891,4.4,99
892,4.4,99
893,4.4,99
894,4.4,98
895,4.4,98
896,4.4,98
897,4.4,98
898,4.4,97
899,4.4,97
900,4.4,96
901,4.4,95
902,4.4,95
903,4.4,95
904,4.4,95
905,4.4,94
906,4.4,94
907,4.4,92
908,4.4,89
909,4.4,90
910,4.4,88
911,4.4,88
912,4.4,88
913,4.4,86
914,4.4,85
915,4.4,85
916,4.4,85
917,4.4,85
918,4.4,85
919,4.4,83
920,4.4,82
921,4.4,80
922,4.4,80
923,4.4,80
924,4.4,80
925,4.4,79
926,4.4,79
927,4.4,78
928,4.4,77
929,4.4,77
930,4.4,75
931,4.4,75
932,4.4,75
933,4.4,74
934,4.4,74
935,4.4,74
936,4.4,73
937,4.4,73
938,4.4,73
939,4.4,72
940,4.4,72
941,4.4,72
942,4.4,71
943,4.4,71
944,4.4,70
945,4.4,70
946,4.4,70
947,4.4,70
948,4.4,69
949,4.4,69
950,4.4,69
951,4.4,69
952,4.4,68
953,4.4,68
954,4.4,67
955,4.4,67
956,4.4,66
957,4.4,66
958,4.4,65
959,4.4,65
960,4.4,66
961,4.4,65
962,4.4,65
963,4.4,64
964,4.4,65
965,4.4,64
966,4.4,64
967,4.4,64
968,4.4,64
969,4.4,63
970,4.4,63
971,4.4,63
972,4.4,62
973,4.4,61
974,4.4,61
975,4.4,60
976,4.4,60
977,4.4,60
978,4.4,59
979,4.4,59
980,4.4,59
981,4.4,59
982,4.4,59
983,4.4,58
984,4.4,58
985,4.4,58
986,4.4,57
987,4.4,56
988,4.4,56
989,4.4,56
990,4.4,56
991,4.4,55
992,4.4,55
993,4.4,55
994,4.4,55
995,4.4,54
996,4.4,54
997,4.4,54
998,4.4,53
999,4.4,52
1000,4.4,52
1001,4.4,52
1002,4.4,51
1003,4.4,51
1004,4.4,51
1005,4.4,51
1006,4.4,50
1007,4.4,50
1008,4.4,50
1009,4.4,49
1010,4.4,49
1011,4.4,49
1012,4.4,48
1013,4.4,48
1014,4.4,47
1015,4.4,47
1016,4.4,46
1017,4.4,45
1018,4.4,45
1019,4.4,45
1020,4.4,44
1021,4.4,44
1022,4.4,44
1023,4.4,43
1024,4.4,43
1025,4.4,44
1026,4.4,43
1027,4.4,43
1028,4.4,43
1029,4.4,42
1030,4.4,43
1031,4.4,41
1032,4.4,41
1033,4.4,41
1034,4.4,41
1035,4.4,41
1036,4.4,41
1037,4.4,41
1038,4.4,40
1039,4.4,40
1040,4.4,39
1041,4.4,39
1042,4.4,39
1043,4.4,39
1044,4.4,38
1045,4.4,37
1046,4.4,37
1047,4.4,37
1048,4.4,38
1049,4.4,37
1050,4.4,37
1051,4.4,37
1052,4.4,37
1053,4.4,36
1054,4.4,36
1055,4.4,36
1056,4.4,36
1057,4.4,35
1058,4.4,35
1059,4.4,35
1060,4.4,35
1061,4.4,35
1062,4.4,35
1063,4.4,35
1064,4.4,34
1065,4.4,34
1066,4.4,34
1067,4.4,34
1068,4.4,34
1069,4.4,34
1070,4.4,34
1071,4.4,34
1072,4.4,33
1073,4.4,33
1074,4.4,33
1075,4.4,33
1076,4.4,33
1077,4.4,32
1078,4.4,32
1079,4.4,32
1080,4.4,32
1081,4.4,32
1082,4.4,32
1083,4.4,31
1084,4.4,31
1085,4.4,31
1086,4.4,31
1087,4.4,31
1088,4.4,30
1089,4.4,30
1090,4.4,30
1091,4.4,29
1092,4.4,28
1093,4.4,28
1094,4.4,28
1095,4.4,28
1096,4.4,28
1097,4.4,28
1098,4.4,28
1099,4.4,27
1100,4.4,27
1101,4.4,27
1102,4.4,27
1103,4.4,27
1104,4.4,27
1105,4.4,27
1106,4.4,27
1107,4.4,27
1108,4.4,26
1109,4.4,26
1110,4.4,26
1111,4.4,25
1112,4.4,25
1113,4.4,25
1114,4.4,25
1115,4.3,10273
1116,4.3,9092
1117,4.3,7401
1118,4.3,7293
1119,4.3,6521
1120,4.3,6345
1121,4.3,5152
1122,4.3,4994
1123,4.3,4767
1124,4.3,4457
1125,4.3,4266
1126,4.3,4023
1127,4.3,3997
1128,4.3,3829
1129,4.3,3660
1130,4.3,3620
1131,4.3,3608
1132,4.3,3587
1133,4.3,3524
1134,4.3,2990
1135,4.3,2936
1136,4.3,2923
1137,4.3,2911
1138,4.3,2844
1139,4.3,2783
1140,4.3,2705
1141,4.3,2575
1142,4.3,2453
1143,4.3,2423
1144,4.3,2341
1145,4.3,2295
1146,4.3,2241
1147,4.3,2241
1148,4.3,2062
1149,4.3,2013
1150,4.3,1924
1151,4.3,1914
1152,4.3,1884
1153,4.3,1846
1154,4.3,1824
1155,4.3,1797
1156,4.3,1749
1157,4.3,1743
1158,4.3,1645
1159,4.3,1638
1160,4.3,1615
1161,4.3,1544
1162,4.3,1528
1163,4.3,1525
1164,4.3,1493
1165,4.3,1471
1166,4.3,1465
1167,4.3,1452
1168,4.3,1367
1169,4.3,1362
1170,4.3,1330
1171,4.3,1282
1172,4.3,1247
1173,4.3,1230
1174,4.3,1230
1175,4.3,1230
1176,4.3,1181
1177,4.3,1178
1178,4.3,1119
1179,4.3,1118
1180,4.3,1116
1181,4.3,1114
1182,4.3,1067
1183,4.3,1057
1184,4.3,1022
1185,4.3,1011
1186,4.3,995
1187,4.3,930
1188,4.3,929
1189,4.3,916
1190,4.3,912
1191,4.3,901
1192,4.3,900
1193,4.3,885
1194,4.3,878
1195,4.3,835
1196,4.3,828
1197,4.3,818
1198,4.3,814
1199,4.3,811
1200,4.3,799
1201,4.3,783
1202,4.3,760
1203,4.3,760
1204,4.3,754
1205,4.3,749
1206,4.3,740
1207,4.3,728
1208,4.3,724
1209,4.3,723
1210,4.3,716
1211,4.3,693
1212,4.3,687
1213,4.3,685
1214,4.3,682
1215,4.3,676
1216,4.3,675
1217,4.3,674
1218,4.3,665
1219,4.3,663
1220,4.3,661
1221,4.3,658
1222,4.3,641
1223,4.3,613
1224,4.3,605
1225,4.3,603
1226,4.3,598
1227,4.3,592
1228,4.3,590
1229,4.3,582
1230,4.3,577
1231,4.3,569
1232,4.3,567
1233,4.3,559
1234,4.3,556
1235,4.3,553
1236,4.3,535
1237,4.3,533
1238,4.3,530
1239,4.3,530
1240,4.3,527
1241,4.3,527
1242,4.3,522
1243,4.3,517
1244,4.3,511
1245,4.3,512
1246,4.3,501
1247,4.3,495
1248,4.3,481
1249,4.3,474
1250,4.3,474
1251,4.3,473
1252,4.3,468
1253,4.3,463
1254,4.3,461
1255,4.3,461
1256,4.3,456
1257,4.3,454
1258,4.3,453
1259,4.3,452
1260,4.3,449
1261,4.3,449
1262,4.3,445
1263,4.3,431
1264,4.3,429
1265,4.3,427
1266,4.3,424
1267,4.3,422
1268,4.3,422
1269,4.3,419
1270,4.3,419
1271,4.3,418
1272,4.3,411
1273,4.3,410
1274,4.3,405
1275,4.3,407
1276,4.3,404
1277,4.3,398
1278,4.3,397
1279,4.3,397
1280,4.3,384
1281,4.3,375
1282,4.3,375
1283,4.3,374
1284,4.3,371
1285,4.3,370
1286,4.3,370
1287,4.3,368
1288,4.3,366
1289,4.3,364
1290,4.3,358
1291,4.3,355
1292,4.3,345
1293,4.3,345
1294,4.3,344
1295,4.3,344
1296,4.3,334
1297,4.3,327
1298,4.3,322
1299,4.3,317
1300,4.3,315
1301,4.3,312
1302,4.3,309
1303,4.3,301
1304,4.3,301
1305,4.3,299
1306,4.3,298
1307,4.3,298
1308,4.3,297
1309,4.3,296
1310,4.3,293
1311,4.3,292
1312,4.3,290
1313,4.3,287
1314,4.3,290
1315,4.3,284
1316,4.3,281
1317,4.3,279
1318,4.3,278
1319,4.3,275
1320,4.3,272
1321,4.3,272
1322,4.3,270
1323,4.3,264
1324,4.3,263
1325,4.3,260
1326,4.3,260
1327,4.3,258
1328,4.3,257
1329,4.3,251
1330,4.3,249
1331,4.3,247
1332,4.3,244
1333,4.3,242
1334,4.3,242
1335,4.3,241
1336,4.3,241
1337,4.3,239
1338,4.3,239
1339,4.3,239
1340,4.3,239
1341,4.3,237
1342,4.3,237
1343,4.3,234
1344,4.3,232
1345,4.3,232
1346,4.3,227
1347,4.3,228
1348,4.3,227
1349,4.3,223
1350,4.3,223
1351,4.3,222
1352,4.3,221
1353,4.3,220
1354,4.3,219
1355,4.3,218
1356,4.3,216
1357,4.3,215
1358,4.3,215
1359,4.3,213
1360,4.3,211
1361,4.3,211
1362,4.3,210
1363,4.3,209
1364,4.3,207
1365,4.3,205
1366,4.3,202
1367,4.3,202
1368,4.3,201
1369,4.3,200
1370,4.3,200
1371,4.3,198
1372,4.3,197
1373,4.3,197
1374,4.3,196
1375,4.3,195
1376,4.3,194
1377,4.3,193
1378,4.3,193
1379,4.3,192
1380,4.3,191
1381,4.3,191
1382,4.3,190
1383,4.3,190
1384,4.3,189
1385,4.3,189
1386,4.3,188
1387,4.3,187
1388,4.3,186
1389,4.3,184
1390,4.3,184
1391,4.3,184
1392,4.3,178
1393,4.3,177
1394,4.3,176
1395,4.3,175
1396,4.3,175
1397,4.3,174
1398,4.3,174
1399,4.3,172
1400,4.3,172
1401,4.3,171
1402,4.3,171
1403,4.3,171
1404,4.3,171
1405,4.3,170
1406,4.3,168
1407,4.3,167
1408,4.3,166
1409,4.3,166
1410,4.3,163
1411,4.3,163
1412,4.3,161
1413,4.3,160
1414,4.3,159
1415,4.3,155
1416,4.3,155
1417,4.3,155
1418,4.3,154
1419,4.3,153
1420,4.3,153
1421,4.3,151
1422,4.3,150
1423,4.3,149
1424,4.3,150
1425,4.3,149
1426,4.3,148
1427,4.2,151
1428,4.3,146
1429,4.3,145
1430,4.3,145
1431,4.3,144
1432,4.3,142
1433,4.3,141
1434,4.3,140
1435,4.3,140
1436,4.3,140
1437,4.3,140
1438,4.3,139
1439,4.3,138
1440,4.3,138
1441,4.3,137
1442,4.3,137
1443,4.3,136
1444,4.3,136
1445,4.3,136
1446,4.3,135
1447,4.3,135
1448,4.3,135
1449,4.3,135
1450,4.3,134
1451,4.3,133
1452,4.3,133
1453,4.3,133
1454,4.3,132
1455,4.3,131
1456,4.3,131
1457,4.3,130
1458,4.3,129
1459,4.3,128
1460,4.3,128
1461,4.3,128
1462,4.3,127
1463,4.3,126
1464,4.3,125
1465,4.3,124
1466,4.3,123
1467,4.3,122
1468,4.3,122
1469,4.3,122
1470,4.3,122
1471,4.3,122
1472,4.3,119
1473,4.3,119
1474,4.3,118
1475,4.3,120
1476,4.3,117
1477,4.3,117
1478,4.3,116
1479,4.3,114
1480,4.3,114
1481,4.3,112
1482,4.3,112
1483,4.3,111
1484,4.3,111
1485,4.3,111
1486,4.3,111
1487,4.3,111
1488,4.3,110
1489,4.3,109
1490,4.3,108
1491,4.3,108
1492,4.3,108
1493,4.3,108
1494,4.3,108
1495,4.3,108
1496,4.3,107
1497,4.3,106
1498,4.3,104
1499,4.3,102
1500,4.3,102
1501,4.3,101
1502,4.3,100
1503,4.3,100
1504,4.3,100
1505,4.3,99
1506,4.3,99
1507,4.3,99
1508,4.3,97
1509,4.3,95
1510,4.3,95
1511,4.3,94
1512,4.3,94
1513,4.3,93
1514,4.3,92
1515,4.3,94
1516,4.3,91
1517,4.3,91
1518,4.3,90
1519,4.3,90
1520,4.3,89
1521,4.3,89
1522,4.3,89
1523,4.3,88
1524,4.3,88
1525,4.3,88
1526,4.3,87
1527,4.3,88
1528,4.3,86
1529,4.3,86
1530,4.3,85
1531,4.3,83
1532,4.3,83
1533,4.3,83
1534,4.3,83
1535,4.3,82
1536,4.3,83
1537,4.3,82
1538,4.3,82
1539,4.3,82
1540,4.3,81
1541,4.3,81
1542,4.3,81
1543,4.3,80
1544,4.3,80
1545,4.3,80
1546,4.3,80
1547,4.3,80
1548,4.3,80
1549,4.3,80
1550,4.3,80
1551,4.3,79
1552,4.3,79
1553,4.3,79
1554,4.3,78
1555,4.3,77
1556,4.3,77
1557,4.3,77
1558,4.3,77
1559,4.3,77
1560,4.3,76
1561,4.3,76
1562,4.3,76
1563,4.3,75
1564,4.3,74
1565,4.3,74
1566,4.3,74
1567,4.3,74
1568,4.3,74
1569,4.3,73
1570,4.3,73
1571,4.3,73
1572,4.3,72
1573,4.3,72
1574,4.3,72
1575,4.3,72
1576,4.3,72
1577,4.3,71
1578,4.3,71
1579,4.3,70
1580,4.3,70
1581,4.3,70
1582,4.3,69
1583,4.3,68
1584,4.3,68
1585,4.3,68
1586,4.3,67
1587,4.3,67
1588,4.3,67
1589,4.3,67
1590,4.3,66
1591,4.3,66
1592,4.3,65
1593,4.3,64
1594,4.3,64
1595,4.3,64
1596,4.3,64
1597,4.3,64
1598,4.3,63
1599,4.3,62
1600,4.3,62
1601,4.3,62
1602,4.3,62
1603,4.3,62
1604,4.3,62
1605,4.3,62
1606,4.3,61
1607,4.3,61
1608,4.3,60
1609,4.3,60
1610,4.3,60
1611,4.3,60
1612,4.3,60
1613,4.3,59
1614,4.3,59
1615,4.3,57
1616,4.3,57
1617,4.3,57
1618,4.3,57
1619,4.3,57
1620,4.3,57
1621,4.3,57
1622,4.3,57
1623,4.3,57
1624,4.3,56
1625,4.3,56
1626,4.3,56
1627,4.3,56
1628,4.3,56
1629,4.3,56
1630,4.3,55
1631,4.3,55
1632,4.3,54
1633,4.3,54
1634,4.3,53
1635,4.3,53
1636,4.3,53
1637,4.3,53
1638,4.3,53
1639,4.3,53
1640,4.3,53
1641,4.3,53
1642,4.3,52
1643,4.3,52
